workout,start,end,exercise,weight,bodyweight,extraWeight,assistingWeight,distanceFT,reps,warmup,max,fail,checked,setComment,workoutComment,form,sleep,calories,stress
"Shoulders, Chest, Biceps etc.",1763296732396,1763303797103,Dumbbell Lateral Raise,15,,,,,10,false,false,false,1763303439988,,,,10,9,4
"Shoulders, Chest, Biceps etc.",1763296732396,1763303797103,Dumbbell Lateral Raise,15,,,,,12,false,false,false,1763303589711,,,,10,9,4
"Shoulders, Chest, Biceps etc.",1763296732396,1763303797103,Dumbbell Lateral Raise,15,,,,,10,false,false,false,1763303787992,,,,10,9,4
"Shoulders, Chest, Biceps etc.",1763296732396,1763303797103,Lying Neck Curl,12,,,,,10,false,false,false,1763303744676,,,,10,9,4
"Shoulders, Chest, Biceps etc.",1763296732396,1763303797103,Lying Neck Curl,12,,,,,10,false,false,false,1763303743724,,,,10,9,4
"Shoulders, Chest, Biceps etc.",1763296732396,1763303797103,Lying Neck Curl,12,,,,,10,false,false,false,1763303744132,,,,10,9,4
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Dumbbell Chest Press,25,,,,,12,false,false,false,1763038911531,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Dumbbell Chest Press,25,,,,,12,false,false,false,1763039123358,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Dumbbell Chest Press,25,,,,,15,false,false,false,1763039332595,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Dumbbell Chest Fly,18,,,,,12,false,false,false,1763042639463,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Dumbbell Chest Fly,18,,,,,15,false,false,false,1763042639832,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Dumbbell Chest Fly,18,,,,,15,false,false,false,1763042640425,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Dumbbell Standing Triceps Extension,18,,,,,8,false,false,false,1763042778058,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Dumbbell Standing Triceps Extension,9,,,,,15,false,false,false,1763043025303,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Dumbbell Standing Triceps Extension,9,,,,,12,false,false,false,1763043238080,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Concentration Curl,25,,,,,12,false,false,false,1763039741544,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Concentration Curl,25,,,,,12,false,false,false,1763040051206,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Concentration Curl,25,,,,,15,false,false,false,1763040495819,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Hammer Curl,18,,,,,12,false,false,false,1763042931817,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Hammer Curl,18,,,,,12,false,false,false,1763043172957,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Hammer Curl,18,,,,,10,false,false,false,1763043463808,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Dumbbell Row,34,,,,,12,false,false,false,1763040821657,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Dumbbell Row,34,,,,,12,false,false,false,1763041136313,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Dumbbell Row,34,,,,,12,false,false,false,1763041137091,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Dumbbell Lateral Raise,12,,,,,12,false,false,false,1763043619532,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Dumbbell Lateral Raise,12,,,,,12,false,false,false,1763043899095,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Dumbbell Lateral Raise,12,,,,,20,false,false,false,1763044435440,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Kettlebell Halo,25,,,,,20,false,false,false,1763039614162,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Kettlebell Halo,25,,,,,20,false,false,false,1763040161684,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Kettlebell Halo,25,,,,,20,false,false,false,1763040586418,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Dumbbell Shrug,25,,,,,15,false,false,false,1763039485853,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Dumbbell Shrug,25,,,,,20,false,false,false,1763039940475,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Dumbbell Shrug,25,,,,,20,false,false,false,1763040404130,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Lying Neck Curl,12,,,,,10,false,false,false,1763043805526,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Lying Neck Curl,12,,,,,10,false,false,false,1763044014513,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Lying Neck Curl,12,,,,,10,false,false,false,1763044014727,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Kettlebell Swing,25,,,,,20,false,false,false,1763043675117,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Kettlebell Swing,25,,,,,20,false,false,false,1763044080921,,,10,10,7,7
"Thursday Morning: Shoulders, Chest, Biceps etc.",1763037402190,1763044448353,Kettlebell Swing,25,,,,,20,false,false,false,1763044431947,,,10,10,7,7
"Monday Morning: Shoulders, Chest, Biceps etc.",1762778148859,1762783071812,Dumbbell Chest Press,18,,,,,12,false,false,false,1762779124618,,,10,10,5,
"Monday Morning: Shoulders, Chest, Biceps etc.",1762778148859,1762783071812,Dumbbell Chest Press,18,,,,,12,false,false,false,1762779473023,,,10,10,5,
"Monday Morning: Shoulders, Chest, Biceps etc.",1762778148859,1762783071812,Dumbbell Chest Press,18,,,,,15,false,false,false,1762780131620,,,10,10,5,
"Monday Morning: Shoulders, Chest, Biceps etc.",1762778148859,1762783071812,Dumbbell Chest Fly,18,,,,,12,false,false,false,1762779126443,,,10,10,5,
"Monday Morning: Shoulders, Chest, Biceps etc.",1762778148859,1762783071812,Dumbbell Chest Fly,18,,,,,15,false,false,false,1762779474861,,,10,10,5,
"Monday Morning: Shoulders, Chest, Biceps etc.",1762778148859,1762783071812,Dumbbell Chest Fly,18,,,,,15,false,false,false,1762780297319,,,10,10,5,
"Monday Morning: Shoulders, Chest, Biceps etc.",1762778148859,1762783071812,Dumbbell Standing Triceps Extension,18,,,,,8,false,false,false,1762779222725,,,10,10,5,
"Monday Morning: Shoulders, Chest, Biceps etc.",1762778148859,1762783071812,Dumbbell Standing Triceps Extension,18,,,,,10,false,false,false,1762779641176,,,10,10,5,
"Monday Morning: Shoulders, Chest, Biceps etc.",1762778148859,1762783071812,Dumbbell Standing Triceps Extension,18,,,,,8,false,false,false,1762780822726,,,10,10,5,
"Monday Morning: Shoulders, Chest, Biceps etc.",1762778148859,1762783071812,Concentration Curl,25,,,,,10,false,false,false,1762782045465,,,10,10,5,
"Monday Morning: Shoulders, Chest, Biceps etc.",1762778148859,1762783071812,Concentration Curl,25,,,,,10,false,false,false,1762782346550,,,10,10,5,
"Monday Morning: Shoulders, Chest, Biceps etc.",1762778148859,1762783071812,Concentration Curl,25,,,,,12,false,false,false,1762783062258,,,10,10,5,
"Monday Morning: Shoulders, Chest, Biceps etc.",1762778148859,1762783071812,Hammer Curl,18,,,,,12,false,false,false,1762779759303,,,10,10,5,
"Monday Morning: Shoulders, Chest, Biceps etc.",1762778148859,1762783071812,Hammer Curl,18,,,,,12,false,false,false,1762780425516,,,10,10,5,
"Monday Morning: Shoulders, Chest, Biceps etc.",1762778148859,1762783071812,Hammer Curl,18,,,,,10,false,false,false,1762781774638,,,10,10,5,
"Monday Morning: Shoulders, Chest, Biceps etc.",1762778148859,1762783071812,Dumbbell Row,25,,,,,12,false,false,false,1762779342717,,,10,10,5,
"Monday Morning: Shoulders, Chest, Biceps etc.",1762778148859,1762783071812,Dumbbell Row,25,,,,,12,false,false,false,1762779877363,,,10,10,5,
"Monday Morning: Shoulders, Chest, Biceps etc.",1762778148859,1762783071812,Dumbbell Row,25,,,,,12,false,false,false,1762780670806,,,10,10,5,
"Monday Morning: Shoulders, Chest, Biceps etc.",1762778148859,1762783071812,Dumbbell Lateral Raise,12,,,,,12,false,false,false,1762781909312,,,10,10,5,
"Monday Morning: Shoulders, Chest, Biceps etc.",1762778148859,1762783071812,Dumbbell Lateral Raise,12,,,,,12,false,false,false,1762782152028,,,10,10,5,
"Monday Morning: Shoulders, Chest, Biceps etc.",1762778148859,1762783071812,Dumbbell Lateral Raise,12,,,,,18,false,false,false,1762782782572,,,10,10,5,
"Monday Morning: Shoulders, Chest, Biceps etc.",1762778148859,1762783071812,Kettlebell Halo,25,,,,,20,false,false,false,1762779970672,,,10,10,5,
"Monday Morning: Shoulders, Chest, Biceps etc.",1762778148859,1762783071812,Kettlebell Halo,25,,,,,20,false,false,false,1762780910994,,,10,10,5,
"Monday Morning: Shoulders, Chest, Biceps etc.",1762778148859,1762783071812,Kettlebell Halo,25,,,,,20,false,false,false,1762781253003,,,10,10,5,
Leg/shoulder,1761860747641,1761863347466,Kettlebell Front Squat,25,,,,,20,false,false,false,1761861557626,,,10,10,7,2
Leg/shoulder,1761860747641,1761863347466,Kettlebell Front Squat,25,,,,,15,false,false,false,1761861837341,,,10,10,7,2
Leg/shoulder,1761860747641,1761863347466,Kettlebell Front Squat,25,,,,,15,false,false,false,1761862185777,,,10,10,7,2
Leg/shoulder,1761860747641,1761863347466,Kettlebell Halo,25,,,,,15,false,false,false,1761860890924,,,10,10,7,2
Leg/shoulder,1761860747641,1761863347466,Kettlebell Halo,25,,,,,15,false,false,false,1761861199628,,,10,10,7,2
Leg/shoulder,1761860747641,1761863347466,Kettlebell Halo,25,,,,,15,false,false,false,1761861492901,,,10,10,7,2
Leg/shoulder,1761860747641,1761863347466,Dumbbell Shrug,18,,,,,15,false,false,false,1761861765008,,,10,10,7,2
Leg/shoulder,1761860747641,1761863347466,Dumbbell Shrug,18,,,,,15,false,false,false,1761861999134,,,10,10,7,2
Leg/shoulder,1761860747641,1761863347466,Dumbbell Shrug,18,,,,,15,false,false,false,1761862370281,,,10,10,7,2
Leg/shoulder,1761860747641,1761863347466,Dumbbell Lateral Raise,12,,,,,12,false,false,false,1761860804014,,,10,10,7,2
Leg/shoulder,1761860747641,1761863347466,Dumbbell Lateral Raise,12,,,,,12,false,false,false,1761861066911,,,10,10,7,2
Leg/shoulder,1761860747641,1761863347466,Dumbbell Lateral Raise,12,,,,,12,false,false,false,1761861350970,,,10,10,7,2
Leg/shoulder,1761860747641,1761863347466,Kettlebell Press,25,,,,,10,false,false,false,1761862480052,,,10,10,7,2
Leg/shoulder,1761860747641,1761863347466,Kettlebell Press,18,,,,,10,false,false,false,1761862621362,,,10,10,7,2
Leg/shoulder,1761860747641,1761863347466,Kettlebell Press,18,,,,,10,false,false,false,1761863049207,,,10,10,7,2
Leg/shoulder,1761860747641,1761863347466,Dumbbell Side Bend,25,,,,,12,false,false,false,1761862987019,,,10,10,7,2
Leg/shoulder,1761860747641,1761863347466,Dumbbell Side Bend,25,,,,,15,false,false,false,1761862987279,,,10,10,7,2
Leg/shoulder,1761860747641,1761863347466,Dumbbell Side Bend,25,,,,,15,false,false,false,1761862987553,,,10,10,7,2
Leg/shoulder,1761860747641,1761863347466,Core Twist,,0,30,,,30,false,false,false,1761863150017,,,10,10,7,2
Leg/shoulder,1761860747641,1761863347466,Core Twist,,0,30,,,30,false,false,false,1761863342757,,,10,10,7,2
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Smith Machine Bent Over Row,20,,,,,10,false,false,false,1761701760108,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Smith Machine Bent Over Row,25,,,,,7,false,false,false,1761701760441,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Smith Machine Bent Over Row,20,,,,,10,false,false,false,1761701760766,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Lat Pulldown,55,,,,,12,false,false,false,1761702006256,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Lat Pulldown,60,,,,,12,false,false,false,1761702184098,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Lat Pulldown,60,,,,,15,false,false,false,1761702371592,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Machine Bicep Curl,50,,,,,10,false,false,false,1761702658201,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Machine Bicep Curl,50,,,,,10,false,false,false,1761702798097,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Machine Bicep Curl,50,,,,,9,false,false,false,1761702966716,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Machine Bicep Curl,30,,,,,10,false,false,false,1761706973316,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Machine Bicep Curl,30,,,,,10,false,false,false,1761707114909,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Cable Curl With Bar,45,,,,,10,false,false,false,1761703277517,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Cable Curl With Bar,40,,,,,10,false,false,false,1761703415757,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Cable Curl With Bar,40,,,,,8,false,false,false,1761703557909,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Cable Upright Row,40,,,,,12,false,false,false,1761703792807,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Cable Upright Row,40,,,,,12,false,false,false,1761704143359,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Cable Upright Row,45,,,,,10,false,false,false,1761704143718,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Cable High to Low Wood Chop,30,,,,,12,false,false,false,1761704467259,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Cable High to Low Wood Chop,30,,,,,12,false,false,false,1761704695261,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Cable High to Low Wood Chop,35,,,,,12,false,false,false,1761705066741,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Concentration Curl,20,,,,,10,false,false,false,1761705078432,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Concentration Curl,20,,,,,10,false,false,false,1761705247210,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Concentration Curl,20,,,,,9,false,false,false,1761705463786,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Hammer Curl,15,,,,,8,false,false,false,1761705683655,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Hammer Curl,15,,,,,8,false,false,false,1761705937671,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Hammer Curl,15,,,,,8,false,false,false,1761706313001,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Seated Machine Row,60,,,,,12,false,false,false,1761706338052,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Seated Machine Row,60,,,,,12,false,false,false,1761706461297,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Seated Machine Row,60,,,,,10,false,false,false,1761706725444,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Torso rotation,100,,,,,12,false,false,false,1761707526542,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Torso rotation,100,,,,,15,false,false,false,1761707714940,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Machine Crunch,90,,,,,10,false,false,false,1761707722275,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1761701461280,1761707993672,Machine Crunch,90,,,,,12,false,false,false,1761707983052,,,10,4,6,0
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Smith Machine Bench Press,75,,,,,10,false,false,false,1761614529163,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Smith Machine Bench Press,75,,,,,7,false,false,false,1761614532468,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Smith Machine Bench Press,75,,,,,8,false,false,false,1761614632050,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Pec Deck,60,,,,,12,false,false,false,1761615033379,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Pec Deck,60,,,,,9,false,false,false,1761615198043,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Pec Deck,55,,,,,9,false,false,false,1761615403562,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Barbell Lying Triceps Extension,20,,,,,12,false,false,false,1761615796829,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Barbell Lying Triceps Extension,20,,,,,12,false,false,false,1761616005444,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Barbell Lying Triceps Extension,20,,,,,12,false,false,false,1761616193401,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Tricep barbell,20,,,,,12,false,false,false,1761615806025,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Tricep barbell,20,,,,,12,false,false,false,1761616006270,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Tricep barbell,20,,,,,12,false,false,false,1761616194354,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Machine Chest Press,40,,,,,12,false,false,false,1761616703653,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Machine Chest Press,40,,,,,15,false,false,false,1761616884020,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Machine Chest Press,50,,,,,15,false,false,false,1761617170373,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Tricep Pushdown With Rope,25,,,,,15,false,false,false,1761617830117,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Tricep Pushdown With Rope,25,,,,,15,false,false,false,1761617973617,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Tricep Pushdown With Rope,35,,,,,15,false,false,false,1761618120503,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Dumbbell Standing Triceps Extension,15,,,,,15,false,false,false,1761618420150,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Dumbbell Standing Triceps Extension,10,,,,,15,false,false,false,1761618553341,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Dumbbell Standing Triceps Extension,15,,,,,15,false,false,false,1761618694859,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Standing Cable Chest Fly (Upper Position),15,,,,,12,false,false,false,1761619054285,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Standing Cable Chest Fly (Upper Position),15,,,,,15,false,false,false,1761619147438,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Standing Cable Chest Fly (Upper Position),20,,,,,15,false,false,false,1761619394872,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Machine Tricep Press,75,,,,,15,false,false,false,1761619577701,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Machine Tricep Press,80,,,,,15,false,false,false,1761619725631,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Machine Tricep Press,90,,,,,12,false,false,false,1761619908988,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Lying Machine Chest Press (Plate Loaded),50,,,,,8,false,false,false,1761620292971,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Lying Machine Chest Press (Plate Loaded),50,,,,,7,false,false,false,1761620471194,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Torso rotation,100,,,,,10,false,false,false,1761620984574,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Machine Crunch,90,,,,,10,false,false,false,1761621001927,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1761614357455,1761621126204,Machine Crunch,90,,,,,10,false,false,false,1761621116592,,,10,10,8,3
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1761180808120,1761190426024,Hip Abduction Machine,80,,,,,15,false,false,false,1761180938899,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1761180808120,1761190426024,Hip Abduction Machine,80,,,,,15,false,false,false,1761181095042,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1761180808120,1761190426024,Hip Abduction Machine,80,,,,,15,false,false,false,1761181429922,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1761180808120,1761190426024,Hip Adduction Machine,80,,,,,15,false,false,false,1761181415450,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1761180808120,1761190426024,Hip Adduction Machine,85,,,,,15,false,false,false,1761181553590,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1761180808120,1761190426024,Hip Adduction Machine,85,,,,,15,false,false,false,1761181697707,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1761180808120,1761190426024,Cable Lateral Raise,15,,,,,12,false,false,false,1761183628774,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1761180808120,1761190426024,Cable Lateral Raise,15,,,,,10,false,false,false,1761183754648,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1761180808120,1761190426024,Cable Lateral Raise,15,,,,,10,false,false,false,1761183940475,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1761180808120,1761190426024,Cable Rear Delt Row,15,,,,,12,false,false,false,1761184172947,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1761180808120,1761190426024,Cable Rear Delt Row,15,,,,,12,false,false,false,1761184277735,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1761180808120,1761190426024,Cable Rear Delt Row,15,,,,,12,false,false,false,1761184404905,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1761180808120,1761190426024,Goblet Squat,30,,,,,10,false,false,false,1761184868485,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1761180808120,1761190426024,Goblet Squat,30,,,,,10,false,false,false,1761184997024,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1761180808120,1761190426024,Goblet Squat,30,,,,,10,false,false,false,1761185128581,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1761180808120,1761190426024,Kettlebell Swing,30,,,,,10,false,false,false,1761185250371,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1761180808120,1761190426024,Kettlebell Swing,30,,,,,10,false,false,false,1761185397778,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1761180808120,1761190426024,Kettlebell Swing,30,,,,,15,false,false,false,1761185594529,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1761180808120,1761190426024,Kettlebell Halo,30,,,,,10,false,false,false,1761185249501,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1761180808120,1761190426024,Kettlebell Halo,30,,,,,10,false,false,false,1761185398597,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1761180808120,1761190426024,Kettlebell Halo,30,,,,,15,false,false,false,1761185591953,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1761180808120,1761190426024,Machine Shoulder Press,30,,,,,15,false,false,false,1761185920703,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1761180808120,1761190426024,Machine Shoulder Press,30,,,,,15,false,false,false,1761186072448,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1761180808120,1761190426024,Machine Shoulder Press,30,,,,,12,false,false,false,1761186254859,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1761180808120,1761190426024,Machine Shoulder Press,30,,,,,12,false,false,false,1761189053922,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1761180808120,1761190426024,Machine Shoulder Press,32.5,,,,,12,false,false,false,1761189231044,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1761180808120,1761190426024,Machine Shoulder Press,35,,,,,12,false,false,false,1761190402653,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1761180808120,1761190426024,Reverse Machine Fly,40,,,,,12,false,false,false,1761186624266,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1761180808120,1761190426024,Reverse Machine Fly,40,,,,,15,false,false,false,1761186764574,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1761180808120,1761190426024,Reverse Machine Fly,42.5,,,,,15,false,false,false,1761186977789,,,10,10,9,
